"datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","complex","complex.wname","force.z","photo.z","chill.z"
"heide93","exp2","Populus","tremula","","yes","9","9","8","59.727",42,1443,"","","15-Jan-1991",59.5,9,8,6.03958333333333,42,"exp","exp","fldest",1443,80.8437190134089,23,"Populus_tremula",-1.12553626778699,-1.10448609530438,0.277598899614298
"heide93","exp2","Populus","tremula","","yes","9","9","24","100",42,1550,"","","15-Feb-1991",59.5,9,24,6.23333333333333,42,"exp","exp","fldest",1550,88.6351561717912,23,"Populus_tremula",-1.12553626778699,1.47705426718157,0.335359718926874
"heide93","exp2","Populus","tremula","","yes","9","9","8","100",42,1946,"","","15-Mar-1991",59.5,9,8,6.83125,42,"exp","exp","fldest",1946,106.300561899067,23,"Populus_tremula",-1.12553626778699,-1.10448609530438,0.513610849493642
"heide93","exp2","Alnus","incana","","yes","21","21","8","94.497",18,1550,"","","15-Feb-1991",59.5,21,8,6.23333333333333,18,"exp","exp","fldest",1550,88.6351561717912,8,"Alnus_incana",0.858146476449665,-1.10448609530438,0.335359718926874
"heide93","exp2","Alnus","incana","","yes","21","21","24","100",18,1946,"","","15-Mar-1991",59.5,21,24,6.83125,18,"exp","exp","fldest",1946,106.300561899067,8,"Alnus_incana",0.858146476449665,1.47705426718157,0.513610849493642
"heide93","exp2","Alnus","incana","","yes","21","21","24","86.74",18,1550,"","","15-Feb-1991",59.5,21,24,6.23333333333333,18,"exp","exp","fldest",1550,88.6351561717912,8,"Alnus_incana",0.858146476449665,1.47705426718157,0.335359718926874
"heide93","exp2","Alnus","incana","","yes","21","21","8","100",18,1946,"","","15-Mar-1991",59.5,21,8,6.83125,18,"exp","exp","fldest",1946,106.300561899067,8,"Alnus_incana",0.858146476449665,-1.10448609530438,0.513610849493642
"heide93","exp2","Alnus","incana","","yes","15","15","8","94.497",25,1550,"","","15-Feb-1991",59.5,15,8,6.23333333333333,25,"exp","exp","fldest",1550,88.6351561717912,8,"Alnus_incana",-0.133694895668661,-1.10448609530438,0.335359718926874
"heide93","exp2","Alnus","incana","","yes","15","15","24","100",25,1946,"","","15-Mar-1991",59.5,15,24,6.83125,25,"exp","exp","fldest",1946,106.300561899067,8,"Alnus_incana",-0.133694895668661,1.47705426718157,0.513610849493642
"heide93","exp2","Alnus","incana","","yes","15","15","24","72.275",25,1550,"","","15-Feb-1991",59.5,15,24,6.23333333333333,25,"exp","exp","fldest",1550,88.6351561717912,8,"Alnus_incana",-0.133694895668661,1.47705426718157,0.335359718926874
"heide93","exp2","Alnus","incana","","yes","15","15","8","100",25,1946,"","","15-Mar-1991",59.5,15,8,6.83125,25,"exp","exp","fldest",1946,106.300561899067,8,"Alnus_incana",-0.133694895668661,-1.10448609530438,0.513610849493642
"heide93","exp2","Alnus","incana","","yes","9","9","24","56.551",42,1443,"","","15-Jan-1991",59.5,9,24,6.03958333333333,42,"exp","exp","fldest",1443,80.8437190134089,8,"Alnus_incana",-1.12553626778699,1.47705426718157,0.277598899614298
"heide93","exp2","Alnus","incana","","yes","9","9","8","94.706",42,1550,"","","15-Feb-1991",59.5,9,8,6.23333333333333,42,"exp","exp","fldest",1550,88.6351561717912,8,"Alnus_incana",-1.12553626778699,-1.10448609530438,0.335359718926874
"heide93","exp2","Alnus","incana","","yes","9","9","24","100",42,1946,"","","15-Mar-1991",59.5,9,24,6.83125,42,"exp","exp","fldest",1946,106.300561899067,8,"Alnus_incana",-1.12553626778699,1.47705426718157,0.513610849493642
"heide93","exp2","Alnus","incana","","yes","9","9","8","46.908",42,1443,"","","15-Jan-1991",59.5,9,8,6.03958333333333,42,"exp","exp","fldest",1443,80.8437190134089,8,"Alnus_incana",-1.12553626778699,-1.10448609530438,0.277598899614298
"heide93","exp2","Alnus","incana","","yes","9","9","24","92.61",42,1550,"","","15-Feb-1991",59.5,9,24,6.23333333333333,42,"exp","exp","fldest",1550,88.6351561717912,8,"Alnus_incana",-1.12553626778699,1.47705426718157,0.335359718926874
"heide93","exp2","Alnus","incana","","yes","9","9","8","100",42,1946,"","","15-Mar-1991",59.5,9,8,6.83125,42,"exp","exp","fldest",1946,106.300561899067,8,"Alnus_incana",-1.12553626778699,-1.10448609530438,0.513610849493642
"heide93","exp1","Betula","pubescens","","yes","21","21","24","72.267",18,612,"","","15-Nov-1989",59.5,21,24,4.9375,18,"exp","exp","fldest",612,52.5136568477889,11,"Betula_pubescens",0.858146476449665,1.47705426718157,-0.050954577980895
"heide93","exp1","Betula","pubescens","","yes","21","21","8","100",18,922,"","","15-Dec-1989",59.5,21,8,5.65625,18,"exp","exp","fldest",922,67.9051752905634,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,0.163319429146405
"heide93","exp1","Betula","pubescens","","yes","21","21","24","100",18,1283,"","","15-Jan-1990",59.5,21,24,6.58541666666667,18,"exp","exp","fldest",1283,85.0291308339781,11,"Betula_pubescens",0.858146476449665,1.47705426718157,0.44032292821532
"heide93","exp1","Betula","pubescens","","yes","21","21","8","100",18,1969,"","","15-Feb-1990",59.5,21,8,8.875,18,"exp","exp","fldest",1969,107.488373412348,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,1.12289433062953
"heide93","exp1","Betula","pubescens","","yes","21","21","24","100",18,2445,"","","15-Mar-1990",59.5,21,24,10.7416666666667,18,"exp","exp","fldest",2445,127.44676417941,11,"Betula_pubescens",0.858146476449665,1.47705426718157,1.67938566508188
"heide93","exp1","Betula","pubescens","","yes","21","21","24","92.533",18,922,"","","15-Dec-1989",59.5,21,24,5.65625,18,"exp","exp","fldest",922,67.9051752905634,11,"Betula_pubescens",0.858146476449665,1.47705426718157,0.163319429146405
"heide93","exp1","Betula","pubescens","","yes","21","21","8","100",18,1283,"","","15-Jan-1990",59.5,21,8,6.58541666666667,18,"exp","exp","fldest",1283,85.0291308339781,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,0.44032292821532
"heide93","exp1","Betula","pubescens","","yes","21","21","24","100",18,1969,"","","15-Feb-1990",59.5,21,24,8.875,18,"exp","exp","fldest",1969,107.488373412348,11,"Betula_pubescens",0.858146476449665,1.47705426718157,1.12289433062953
"heide93","exp1","Betula","pubescens","","yes","21","21","8","100",18,2445,"","","15-Mar-1990",59.5,21,8,10.7416666666667,18,"exp","exp","fldest",2445,127.44676417941,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,1.67938566508188
"heide93","exp1","Betula","pubescens","","yes","15","15","8","100",25,922,"","","15-Dec-1989",59.5,15,8,5.65625,25,"exp","exp","fldest",922,67.9051752905634,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,0.163319429146405
"heide93","exp1","Betula","pubescens","","yes","15","15","24","100",25,1283,"","","15-Jan-1990",59.5,15,24,6.58541666666667,25,"exp","exp","fldest",1283,85.0291308339781,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,0.44032292821532
"heide93","exp1","Betula","pubescens","","yes","15","15","8","100",25,1969,"","","15-Feb-1990",59.5,15,8,8.875,25,"exp","exp","fldest",1969,107.488373412348,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,1.12289433062953
"heide93","exp1","Betula","pubescens","","yes","15","15","24","100",25,2445,"","","15-Mar-1990",59.5,15,24,10.7416666666667,25,"exp","exp","fldest",2445,127.44676417941,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,1.67938566508188
"heide93","exp1","Betula","pubescens","","yes","15","15","24","62.453",25,922,"","","15-Dec-1989",59.5,15,24,5.65625,25,"exp","exp","fldest",922,67.9051752905634,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,0.163319429146405
"heide93","exp1","Betula","pubescens","","yes","15","15","8","100",25,1283,"","","15-Jan-1990",59.5,15,8,6.58541666666667,25,"exp","exp","fldest",1283,85.0291308339781,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,0.44032292821532
"heide93","exp1","Betula","pubescens","","yes","15","15","24","100",25,1969,"","","15-Feb-1990",59.5,15,24,8.875,25,"exp","exp","fldest",1969,107.488373412348,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,1.12289433062953
"heide93","exp1","Betula","pubescens","","yes","15","15","8","100",25,2445,"","","15-Mar-1990",59.5,15,8,10.7416666666667,25,"exp","exp","fldest",2445,127.44676417941,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,1.67938566508188
"heide93","exp1","Betula","pubescens","","yes","9","9","8","100",42,922,"","","15-Dec-1989",59.5,9,8,5.65625,42,"exp","exp","fldest",922,67.9051752905634,11,"Betula_pubescens",-1.12553626778699,-1.10448609530438,0.163319429146405
"heide93","exp1","Betula","pubescens","","yes","9","9","24","100",42,1283,"","","15-Jan-1990",59.5,9,24,6.58541666666667,42,"exp","exp","fldest",1283,85.0291308339781,11,"Betula_pubescens",-1.12553626778699,1.47705426718157,0.44032292821532
"heide93","exp1","Betula","pubescens","","yes","9","9","8","100",42,1969,"","","15-Feb-1990",59.5,9,8,8.875,42,"exp","exp","fldest",1969,107.488373412348,11,"Betula_pubescens",-1.12553626778699,-1.10448609530438,1.12289433062953
"heide93","exp1","Betula","pubescens","","yes","9","9","24","100",42,2445,"","","15-Mar-1990",59.5,9,24,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,11,"Betula_pubescens",-1.12553626778699,1.47705426718157,1.67938566508188
"heide93","exp1","Betula","pubescens","","yes","9","9","24","69.493",42,922,"","","15-Dec-1989",59.5,9,24,5.65625,42,"exp","exp","fldest",922,67.9051752905634,11,"Betula_pubescens",-1.12553626778699,1.47705426718157,0.163319429146405
"heide93","exp1","Betula","pubescens","","yes","9","9","8","100",42,1283,"","","15-Jan-1990",59.5,9,8,6.58541666666667,42,"exp","exp","fldest",1283,85.0291308339781,11,"Betula_pubescens",-1.12553626778699,-1.10448609530438,0.44032292821532
"heide93","exp1","Betula","pubescens","","yes","9","9","24","100",42,1969,"","","15-Feb-1990",59.5,9,24,8.875,42,"exp","exp","fldest",1969,107.488373412348,11,"Betula_pubescens",-1.12553626778699,1.47705426718157,1.12289433062953
"heide93","exp1","Betula","pubescens","","yes","9","9","8","100",42,2445,"","","15-Mar-1990",59.5,9,8,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,11,"Betula_pubescens",-1.12553626778699,-1.10448609530438,1.67938566508188
"heide93","exp1","Betula","pendula","","yes","21","21","24","75.57",18,612,"","","15-Nov-1989",59.5,21,24,4.9375,18,"exp","exp","fldest",612,52.5136568477889,10,"Betula_pendula",0.858146476449665,1.47705426718157,-0.050954577980895
"heide93","exp1","Betula","pendula","","yes","21","21","8","100",18,922,"","","15-Dec-1989",59.5,21,8,5.65625,18,"exp","exp","fldest",922,67.9051752905634,10,"Betula_pendula",0.858146476449665,-1.10448609530438,0.163319429146405
"heide93","exp1","Betula","pendula","","yes","21","21","24","100",18,1283,"","","15-Jan-1990",59.5,21,24,6.58541666666667,18,"exp","exp","fldest",1283,85.0291308339781,10,"Betula_pendula",0.858146476449665,1.47705426718157,0.44032292821532
"heide93","exp1","Alnus","incana","","yes","21","21","8","100",18,2445,"","","15-Mar-1990",59.5,21,8,10.7416666666667,18,"exp","exp","fldest",2445,127.44676417941,8,"Alnus_incana",0.858146476449665,-1.10448609530438,1.67938566508188
"heide93","exp1","Alnus","incana","","yes","15","15","8","94.497",25,1969,"","","15-Feb-1990",59.5,15,8,8.875,25,"exp","exp","fldest",1969,107.488373412348,8,"Alnus_incana",-0.133694895668661,-1.10448609530438,1.12289433062953
"heide93","exp1","Alnus","incana","","yes","15","15","24","100",25,2445,"","","15-Mar-1990",59.5,15,24,10.7416666666667,25,"exp","exp","fldest",2445,127.44676417941,8,"Alnus_incana",-0.133694895668661,1.47705426718157,1.67938566508188
"heide93","exp1","Alnus","incana","","yes","15","15","24","72.275",25,1969,"","","15-Feb-1990",59.5,15,24,8.875,25,"exp","exp","fldest",1969,107.488373412348,8,"Alnus_incana",-0.133694895668661,1.47705426718157,1.12289433062953
"heide93","exp1","Alnus","incana","","yes","15","15","8","100",25,2445,"","","15-Mar-1990",59.5,15,8,10.7416666666667,25,"exp","exp","fldest",2445,127.44676417941,8,"Alnus_incana",-0.133694895668661,-1.10448609530438,1.67938566508188
"heide93","exp1","Alnus","incana","","yes","9","9","24","56.551",42,1283,"","","15-Jan-1990",59.5,9,24,6.58541666666667,42,"exp","exp","fldest",1283,85.0291308339781,8,"Alnus_incana",-1.12553626778699,1.47705426718157,0.44032292821532
"heide93","exp1","Alnus","incana","","yes","9","9","8","94.706",42,1969,"","","15-Feb-1990",59.5,9,8,8.875,42,"exp","exp","fldest",1969,107.488373412348,8,"Alnus_incana",-1.12553626778699,-1.10448609530438,1.12289433062953
"heide93","exp1","Alnus","incana","","yes","9","9","24","100",42,2445,"","","15-Mar-1990",59.5,9,24,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,8,"Alnus_incana",-1.12553626778699,1.47705426718157,1.67938566508188
"heide93","exp1","Alnus","incana","","yes","9","9","8","46.908",42,1283,"","","15-Jan-1990",59.5,9,8,6.58541666666667,42,"exp","exp","fldest",1283,85.0291308339781,8,"Alnus_incana",-1.12553626778699,-1.10448609530438,0.44032292821532
"heide93","exp1","Alnus","incana","","yes","9","9","24","92.61",42,1969,"","","15-Feb-1990",59.5,9,24,8.875,42,"exp","exp","fldest",1969,107.488373412348,8,"Alnus_incana",-1.12553626778699,1.47705426718157,1.12289433062953
"heide93","exp1","Alnus","incana","","yes","9","9","8","100",42,2445,"","","15-Mar-1990",59.5,9,8,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,8,"Alnus_incana",-1.12553626778699,-1.10448609530438,1.67938566508188
"heide93","exp1","Alnus","glutinosa","","yes","21","21","8","80.451",18,1969,"","","15-Feb-1990",59.5,21,8,8.875,18,"exp","exp","fldest",1969,107.488373412348,7,"Alnus_glutinosa",0.858146476449665,-1.10448609530438,1.12289433062953
"heide93","exp1","Alnus","glutinosa","","yes","21","21","24","100",18,2445,"","","15-Mar-1990",59.5,21,24,10.7416666666667,18,"exp","exp","fldest",2445,127.44676417941,7,"Alnus_glutinosa",0.858146476449665,1.47705426718157,1.67938566508188
"heide93","exp1","Alnus","glutinosa","","yes","21","21","8","100",18,2445,"","","15-Mar-1990",59.5,21,8,10.7416666666667,18,"exp","exp","fldest",2445,127.44676417941,7,"Alnus_glutinosa",0.858146476449665,-1.10448609530438,1.67938566508188
"heide93","exp1","Alnus","glutinosa","","yes","15","15","8","74.371",25,1969,"","","15-Feb-1990",59.5,15,8,8.875,25,"exp","exp","fldest",1969,107.488373412348,7,"Alnus_glutinosa",-0.133694895668661,-1.10448609530438,1.12289433062953
"heide93","exp1","Alnus","glutinosa","","yes","15","15","24","100",25,2445,"","","15-Mar-1990",59.5,15,24,10.7416666666667,25,"exp","exp","fldest",2445,127.44676417941,7,"Alnus_glutinosa",-0.133694895668661,1.47705426718157,1.67938566508188
"heide93","exp1","Alnus","glutinosa","","yes","15","15","24","47.117",25,1969,"","","15-Feb-1990",59.5,15,24,8.875,25,"exp","exp","fldest",1969,107.488373412348,7,"Alnus_glutinosa",-0.133694895668661,1.47705426718157,1.12289433062953
"heide93","exp1","Alnus","glutinosa","","yes","15","15","8","100",25,2445,"","","15-Mar-1990",59.5,15,8,10.7416666666667,25,"exp","exp","fldest",2445,127.44676417941,7,"Alnus_glutinosa",-0.133694895668661,-1.10448609530438,1.67938566508188
"heide93","exp1","Alnus","glutinosa","","yes","9","9","8","84.015",42,1969,"","","15-Feb-1990",59.5,9,8,8.875,42,"exp","exp","fldest",1969,107.488373412348,7,"Alnus_glutinosa",-1.12553626778699,-1.10448609530438,1.12289433062953
"heide93","exp1","Alnus","glutinosa","","yes","9","9","24","100",42,2445,"","","15-Mar-1990",59.5,9,24,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,7,"Alnus_glutinosa",-1.12553626778699,1.47705426718157,1.67938566508188
"heide93","exp1","Alnus","glutinosa","","yes","9","9","24","58.019",42,1969,"","","15-Feb-1990",59.5,9,24,8.875,42,"exp","exp","fldest",1969,107.488373412348,7,"Alnus_glutinosa",-1.12553626778699,1.47705426718157,1.12289433062953
"heide93","exp1","Alnus","glutinosa","","yes","9","9","8","100",42,2445,"","","15-Mar-1990",59.5,9,8,10.7416666666667,42,"exp","exp","fldest",2445,127.44676417941,7,"Alnus_glutinosa",-1.12553626778699,-1.10448609530438,1.67938566508188
"heide93","exp2","Betula","pubescens","","yes","21","21","24","72.267",18,703,"","","15-Nov-1990",59.5,21,24,4.36875,18,"exp","exp","fldest",703,52.0491558914724,11,"Betula_pubescens",0.858146476449665,1.47705426718157,-0.220510531446845
"heide93","exp2","Betula","pubescens","","yes","21","21","8","100",18,1019,"","","15-Dec-1990",59.5,21,8,5.19791666666667,18,"exp","exp","fldest",1019,65.1740630354463,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,0.0266809318478369
"heide93","exp2","Betula","pubescens","","yes","21","21","24","100",18,1443,"","","15-Jan-1991",59.5,21,24,6.03958333333333,18,"exp","exp","fldest",1443,80.8437190134089,11,"Betula_pubescens",0.858146476449665,1.47705426718157,0.277598899614298
"heide93","exp2","Betula","pubescens","","yes","21","21","8","100",18,1550,"","","15-Feb-1991",59.5,21,8,6.23333333333333,18,"exp","exp","fldest",1550,88.6351561717912,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,0.335359718926874
"heide93","exp2","Betula","pubescens","","yes","21","21","24","100",18,1946,"","","15-Mar-1991",59.5,21,24,6.83125,18,"exp","exp","fldest",1946,106.300561899067,11,"Betula_pubescens",0.858146476449665,1.47705426718157,0.513610849493642
"heide93","exp2","Betula","pubescens","","yes","21","21","24","92.533",18,1019,"","","15-Dec-1990",59.5,21,24,5.19791666666667,18,"exp","exp","fldest",1019,65.1740630354463,11,"Betula_pubescens",0.858146476449665,1.47705426718157,0.0266809318478369
"heide93","exp2","Betula","pubescens","","yes","21","21","8","100",18,1443,"","","15-Jan-1991",59.5,21,8,6.03958333333333,18,"exp","exp","fldest",1443,80.8437190134089,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,0.277598899614298
"heide93","exp2","Betula","pubescens","","yes","21","21","24","100",18,1550,"","","15-Feb-1991",59.5,21,24,6.23333333333333,18,"exp","exp","fldest",1550,88.6351561717912,11,"Betula_pubescens",0.858146476449665,1.47705426718157,0.335359718926874
"heide93","exp2","Betula","pubescens","","yes","21","21","8","100",18,1946,"","","15-Mar-1991",59.5,21,8,6.83125,18,"exp","exp","fldest",1946,106.300561899067,11,"Betula_pubescens",0.858146476449665,-1.10448609530438,0.513610849493642
"heide93","exp2","Betula","pubescens","","yes","15","15","8","100",25,1019,"","","15-Dec-1990",59.5,15,8,5.19791666666667,25,"exp","exp","fldest",1019,65.1740630354463,11,"Betula_pubescens",-0.133694895668661,-1.10448609530438,0.0266809318478369
"heide93","exp2","Betula","pubescens","","yes","15","15","24","100",25,1443,"","","15-Jan-1991",59.5,15,24,6.03958333333333,25,"exp","exp","fldest",1443,80.8437190134089,11,"Betula_pubescens",-0.133694895668661,1.47705426718157,0.277598899614298
