"","datasetID","ID_chilltreat","study","photoperiod_day","forcetemp","Total_Chill_portions"
"469","basler12","basler12..","exp1","9.5",NA,81.8044874041654
"470","basler12","basler12..","exp1","11",NA,89.6547488698292
"471","basler12","basler12..","exp1","9.5","11",81.8044874041654
"472","basler12","basler12..","exp1","11","10.5",89.6547488698292
"473","basler12","basler12..","exp1","9.5",NA,81.8044874041654
"474","basler12","basler12..","exp1","11",NA,89.6547488698292
"475","basler12","basler12..","exp1","9.5","7",81.8044874041654
"476","basler12","basler12..","exp1","11","7",89.6547488698292
"477","basler12","basler12..","exp1","9.5","7.5",81.8044874041654
"478","basler12","basler12..","exp1","11","7.5",89.6547488698292
"479","basler12","basler12..","exp1","9.5","7",81.8044874041654
"480","basler12","basler12..","exp1","11","7.5",89.6547488698292
"481","basler12","basler12..","exp1","9.5","8",81.8044874041654
"482","basler12","basler12..","exp1","11","8",89.6547488698292
"483","basler12","basler12..","exp1","9.5","10.5",81.8044874041654
"484","basler12","basler12..","exp1","11","10",89.6547488698292
"485","basler12","basler12..","exp1","9.5","10.5",81.8044874041654
"486","basler12","basler12..","exp1","11","9.5",89.6547488698292
"487","basler12","basler12..","exp1","9.5","11",81.8044874041654
"488","basler12","basler12..","exp1","11","10.5",89.6547488698292
"489","basler12","basler12..","exp1","9.5","11",81.8044874041654
"490","basler12","basler12..","exp1","11","10",89.6547488698292
"491","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"492","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"493","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"494","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"495","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"496","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"497","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"498","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"499","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"500","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"501","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"502","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"503","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"504","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"505","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"506","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"507","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"508","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"509","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"510","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"511","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"512","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"513","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"514","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"515","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"516","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"517","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"518","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"519","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"520","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"521","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"522","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"523","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"524","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"525","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"526","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"527","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"528","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"529","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"530","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"531","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"532","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"533","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"534","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"535","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"536","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"537","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"538","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"539","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"540","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"541","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"542","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"543","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"544","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"545","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"546","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"547","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"548","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"549","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"550","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"551","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"552","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"553","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"554","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"555","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"556","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"557","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"558","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"559","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"560","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"561","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"562","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"563","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"564","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"565","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"566","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"567","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"568","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"569","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"570","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"571","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"572","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"573","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"574","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"575","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"576","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"577","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"578","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"579","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"580","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"581","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"582","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"583","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"584","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"585","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"586","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"587","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"588","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"589","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"590","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"591","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"592","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"593","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"594","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"595","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"596","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"597","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"598","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"599","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"600","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"601","basler12","basler12..","exp1","9.5","meandaily",81.8044874041654
"602","basler12","basler12..","exp1","11","meandaily",89.6547488698292
"603","basler14","basler14..122","exp1","16","21",111.522957248158
"604","basler14","basler14..122","exp1","16","21",111.522957248158
"605","basler14","basler14..122","exp1","16","21",111.522957248158
"606","basler14","basler14..122","exp1","16","21",111.522957248158
"607","basler14","basler14..122","exp1","16","21",111.522957248158
"608","basler14","basler14..122","exp1","16","21",111.522957248158
"609","basler14","basler14..122","exp1","16","21",111.522957248158
"610","basler14","basler14..122","exp1","16","21",111.522957248158
"611","basler14","basler14..122","exp1","16","21",111.522957248158
"612","basler14","basler14..122","exp1","16","21",111.522957248158
"613","basler14","basler14..122","exp1","16","21",111.522957248158
"614","basler14","basler14..122","exp1","16","21",111.522957248158
"615","basler14","basler14..122","exp1","16","21",111.522957248158
"616","basler14","basler14..122","exp1","16","21",111.522957248158
"617","basler14","basler14..122","exp1","16","21",111.522957248158
"618","basler14","basler14..122","exp1","16","21",111.522957248158
"619","basler14","basler14..122","exp1","16","21",111.522957248158
"620","basler14","basler14..122","exp1","16","21",111.522957248158
"621","basler14","basler14..122","exp1","16","21",111.522957248158
"622","basler14","basler14..122","exp1","16","21",111.522957248158
"623","basler14","basler14..122","exp1","16","21",111.522957248158
"624","basler14","basler14..122","exp1","16","21",111.522957248158
"625","basler14","basler14..122","exp1","16","21",111.522957248158
"626","basler14","basler14..122","exp1","16","21",111.522957248158
"627","basler14","basler14..122","exp1","9.2","6",111.522957248158
"628","basler14","basler14..122","exp1","10.2","6",111.522957248158
"629","basler14","basler14..122","exp1","9.2","9",111.522957248158
"630","basler14","basler14..122","exp1","10.2","9",111.522957248158
"631","basler14","basler14..122","exp1","9.2","6",111.522957248158
"632","basler14","basler14..122","exp1","10.2","6",111.522957248158
"633","basler14","basler14..122","exp1","9.2","9",111.522957248158
"634","basler14","basler14..122","exp1","10.2","9",111.522957248158
"635","basler14","basler14..122","exp1","9.2","6",111.522957248158
"636","basler14","basler14..122","exp1","10.2","6",111.522957248158
"637","basler14","basler14..122","exp1","9.2","9",111.522957248158
"638","basler14","basler14..122","exp1","10.2","9",111.522957248158
"639","basler14","basler14..122","exp1","9.2","6",111.522957248158
"640","basler14","basler14..122","exp1","10.2","6",111.522957248158
"641","basler14","basler14..122","exp1","9.2","9",111.522957248158
"642","basler14","basler14..122","exp1","10.2","9",111.522957248158
"643","basler14","basler14..57","exp1","16","21",73.1802177497165
"644","basler14","basler14..57","exp1","16","21",73.1802177497165
"645","basler14","basler14..57","exp1","16","21",73.1802177497165
"646","basler14","basler14..57","exp1","16","21",73.1802177497165
"647","basler14","basler14..57","exp1","16","21",73.1802177497165
"648","basler14","basler14..57","exp1","16","21",73.1802177497165
"649","basler14","basler14..57","exp1","16","21",73.1802177497165
"650","basler14","basler14..57","exp1","16","21",73.1802177497165
"651","basler14","basler14..57","exp1","16","21",73.1802177497165
"652","basler14","basler14..57","exp1","16","21",73.1802177497165
"653","basler14","basler14..57","exp1","16","21",73.1802177497165
"654","basler14","basler14..57","exp1","16","21",73.1802177497165
"655","basler14","basler14..57","exp1","16","21",73.1802177497165
"656","basler14","basler14..57","exp1","16","21",73.1802177497165
"657","basler14","basler14..57","exp1","16","21",73.1802177497165
"658","basler14","basler14..57","exp1","16","21",73.1802177497165
"659","basler14","basler14..57","exp1","16","21",73.1802177497165
"660","basler14","basler14..57","exp1","16","21",73.1802177497165
"661","basler14","basler14..57","exp1","16","21",73.1802177497165
"662","basler14","basler14..57","exp1","16","21",73.1802177497165
"663","basler14","basler14..57","exp1","16","21",73.1802177497165
"664","basler14","basler14..57","exp1","16","21",73.1802177497165
"665","basler14","basler14..57","exp1","16","21",73.1802177497165
"666","basler14","basler14..57","exp1","16","21",73.1802177497165
"667","basler14","basler14..57","exp1","9.2","6",73.1802177497165
"668","basler14","basler14..57","exp1","10.2","6",73.1802177497165
"669","basler14","basler14..57","exp1","9.2","9",73.1802177497165
"670","basler14","basler14..57","exp1","10.2","9",73.1802177497165
"671","basler14","basler14..57","exp1","9.2","6",73.1802177497165
"672","basler14","basler14..57","exp1","10.2","6",73.1802177497165
"673","basler14","basler14..57","exp1","9.2","9",73.1802177497165
"674","basler14","basler14..57","exp1","10.2","9",73.1802177497165
"675","basler14","basler14..57","exp1","9.2","6",73.1802177497165
"676","basler14","basler14..57","exp1","10.2","6",73.1802177497165
"677","basler14","basler14..57","exp1","9.2","9",73.1802177497165
"678","basler14","basler14..57","exp1","10.2","9",73.1802177497165
"679","basler14","basler14..57","exp1","9.2","6",73.1802177497165
"680","basler14","basler14..57","exp1","10.2","6",73.1802177497165
"681","basler14","basler14..57","exp1","9.2","9",73.1802177497165
"682","basler14","basler14..57","exp1","10.2","9",73.1802177497165
"683","basler14","basler14..93","exp1","16","21",93.2022833316661
"684","basler14","basler14..93","exp1","16","21",93.2022833316661
"685","basler14","basler14..93","exp1","16","21",93.2022833316661
"686","basler14","basler14..93","exp1","16","21",93.2022833316661
"687","basler14","basler14..93","exp1","16","21",93.2022833316661
"688","basler14","basler14..93","exp1","16","21",93.2022833316661
"689","basler14","basler14..93","exp1","16","21",93.2022833316661
"690","basler14","basler14..93","exp1","16","21",93.2022833316661
"691","basler14","basler14..93","exp1","16","21",93.2022833316661
"692","basler14","basler14..93","exp1","16","21",93.2022833316661
"693","basler14","basler14..93","exp1","16","21",93.2022833316661
"694","basler14","basler14..93","exp1","16","21",93.2022833316661
"695","basler14","basler14..93","exp1","16","21",93.2022833316661
"696","basler14","basler14..93","exp1","16","21",93.2022833316661
"697","basler14","basler14..93","exp1","16","21",93.2022833316661
"698","basler14","basler14..93","exp1","16","21",93.2022833316661
"699","basler14","basler14..93","exp1","16","21",93.2022833316661
"700","basler14","basler14..93","exp1","16","21",93.2022833316661
"701","basler14","basler14..93","exp1","16","21",93.2022833316661
"702","basler14","basler14..93","exp1","16","21",93.2022833316661
"703","basler14","basler14..93","exp1","16","21",93.2022833316661
