"","LastName","FirstName","DatasetID","Dataset","SpeciesName","Latitude","Longitude","Photosynthesis per leaf area at leaf temperature (A_area)","Reference / source","Stomata conductance to water vapour per leaf area"
"590","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.24","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"591","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.67","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.4"
"592","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.72","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"593","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.74","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.46"
"594","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.88","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"595","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.06","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.31"
"596","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","0.41","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.01"
"597","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.87","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"598","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","0.17","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.02"
"599","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","0.11","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.01"
"600","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.08","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"601","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.26","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"602","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.32","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.4"
"603","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.1","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"604","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.3","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.42"
"605","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.47","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.44"
"606","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.13","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.37"
"607","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","15.1","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.37"
"608","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.46","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.67"
"609","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.66","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"610","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.73","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.45"
"611","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.42"
"612","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.14","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.46"
"613","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","17.44","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.38"
"614","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","9.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.21"
"615","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.4","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.32"
"616","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.28","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.26"
"617","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","13.36","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"618","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.83","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"619","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.31","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.41"
"620","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","16.04","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"621","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.51","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.35"
"622","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.1","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"623","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","10.28","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.37"
"624","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","8.2","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.34"
"625","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.74","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"626","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","12.72","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.29"
"627","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","11.71","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.28"
"628","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","14.43","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.33"
"629","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Betula papyrifera","42.54","-72.17","7.95","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.43"
"630","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","13.16818845","Martin-StPaul et al 2012","0.137395954"
"631","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","14.9041044","Martin-StPaul et al 2012","0.138761975"
"632","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","11.44980555","Martin-StPaul et al 2012","0.117251729"
"633","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","12.56181951","Martin-StPaul et al 2012","0.107842013"
"634","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","11.48238429","Martin-StPaul et al 2012","0.13432351"
"635","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","8.674137586","Martin-StPaul et al 2012","0.063099588"
"636","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","11.53586503","Martin-StPaul et al 2012","0.0881454"
"637","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","8.651375128","Martin-StPaul et al 2012","0.084031581"
"638","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","6.182406636","Martin-StPaul et al 2012","0.046274752"
"639","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","6.30917666","Martin-StPaul et al 2012","0.055371736"
"640","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","6.721384566","Martin-StPaul et al 2012","0.065359016"
"641","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","2.867254568","Martin-StPaul et al 2012","0.039507632"
"642","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","2.846956875","Martin-StPaul et al 2012","0.021410148"
"643","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","7.037894045","Martin-StPaul et al 2012","0.051325489"
"644","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","4.282132605","Martin-StPaul et al 2012","0.027967534"
"645","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","4.212030532","Martin-StPaul et al 2012","0.040575951"
"646","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","3.52687544","Martin-StPaul et al 2012","0.041581186"
"647","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","1.42974367","Martin-StPaul et al 2012","0.021218784"
"648","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","2.630700904","Martin-StPaul et al 2012","0.037514234"
"649","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","14.12632617","Martin-StPaul et al 2012","0.17580884"
"650","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","17.25888159","Martin-StPaul et al 2012","0.151553411"
"651","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","15.98740279","Martin-StPaul et al 2012","0.150602102"
"652","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","3.759996773","Martin-StPaul et al 2012","0.035083207"
"653","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","5.885031668","Martin-StPaul et al 2012","0.066537674"
"654","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","9.975361554","Martin-StPaul et al 2012","0.093385203"
"655","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","9.521028215","Martin-StPaul et al 2012","0.085926203"
"656","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","44.21666667","4.133333333","8.406782962","Martin-StPaul et al 2012","0.091815565"
"657","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","11.41940908","Martin-StPaul et al 2012","0.108007823"
"658","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","2.226602315","Martin-StPaul et al 2012","0.017114544"
"659","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","11.27209338","Martin-StPaul et al 2012","0.106918273"
"660","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","13.32405008","Martin-StPaul et al 2012","0.122922911"
"661","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","10.86098044","Martin-StPaul et al 2012","0.098151802"
"662","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","6.602637544","Martin-StPaul et al 2012","0.055767303"
"663","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","9.137569809","Martin-StPaul et al 2012","0.09164857"
"664","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","7.088706398","Martin-StPaul et al 2012","0.058264578"
"665","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","10.18900663","Martin-StPaul et al 2012","0.102496879"
"666","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","11.0925164","Martin-StPaul et al 2012","0.108163765"
"667","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","11.19362904","Martin-StPaul et al 2012","0.099564423"
"668","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","12.74298808","Martin-StPaul et al 2012","0.116066375"
"669","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","13.58594087","Martin-StPaul et al 2012","0.129664578"
"670","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","8.988177731","Martin-StPaul et al 2012","0.08684868"
"671","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","8.915221469","Martin-StPaul et al 2012","0.064866497"
"672","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","8.73090804","Martin-StPaul et al 2012","0.074358682"
"673","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","9.799026692","Martin-StPaul et al 2012","0.074135213"
"674","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","6.11971432","Martin-StPaul et al 2012","0.054720227"
"675","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","7.552486059","Martin-StPaul et al 2012","0.053252408"
"676","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","10.96618396","Martin-StPaul et al 2012","0.089713719"
"677","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","0.304754816","Martin-StPaul et al 2012","0.012381646"
"678","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","-0.048105655","Martin-StPaul et al 2012","0.009122297"
"679","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","2.397302842","Martin-StPaul et al 2012","0.037141984"
"680","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","6.65614522","Martin-StPaul et al 2012","0.045959468"
"681","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","5.649379808","Martin-StPaul et al 2012","0.040297386"
"682","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","1.418800203","Martin-StPaul et al 2012","0.023506072"
"683","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","3.439656095","Martin-StPaul et al 2012","0.028561461"
"684","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","14.09520621","Martin-StPaul et al 2012","0.13190173"
"685","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","8.392343128","Martin-StPaul et al 2012","0.065961684"
"686","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","6.300369824","Martin-StPaul et al 2012","0.058924954"
"687","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","8.406645805","Martin-StPaul et al 2012","0.085412765"
"688","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.73333333","3.583333333","13.04104495","Martin-StPaul et al 2012","0.124737924"
"689","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","8.693932411","Martin-StPaul et al 2012","0.087279161"
"690","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","16.13504537","Martin-StPaul et al 2012","0.157362463"
"691","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","15.9872554","Martin-StPaul et al 2012","0.158324238"
"692","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","15.70880548","Martin-StPaul et al 2012","0.149568289"
"693","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","14.3927719","Martin-StPaul et al 2012","0.123814757"
"694","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","10.40582182","Martin-StPaul et al 2012","0.079990449"
"695","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","10.38241595","Martin-StPaul et al 2012","0.081590977"
"696","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","11.19282768","Martin-StPaul et al 2012","0.109334328"
"697","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","5.137917928","Martin-StPaul et al 2012","0.064989939"
"698","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","6.048801608","Martin-StPaul et al 2012","0.051001223"
"699","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","7.832191369","Martin-StPaul et al 2012","0.10969784"
"700","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","9.49568955","Martin-StPaul et al 2012","0.095102284"
"701","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","11.2704529","Martin-StPaul et al 2012","0.143343281"
"702","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","3.156744104","Martin-StPaul et al 2012","0.036932617"
"703","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","4.682105605","Martin-StPaul et al 2012","0.045577516"
"704","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","10.15717409","Martin-StPaul et al 2012","0.075864201"
"705","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","3.874587012","Martin-StPaul et al 2012","0.029236752"
"706","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","5.592392822","Martin-StPaul et al 2012","0.059065419"
"707","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","10.90518733","Martin-StPaul et al 2012","0.086478678"
"708","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","11.8494415","Martin-StPaul et al 2012","0.088200431"
"709","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","7.784323631","Martin-StPaul et al 2012","0.059769094"
"710","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","12.08957634","Martin-StPaul et al 2012","0.093929734"
"711","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","14.2395741","Martin-StPaul et al 2012","0.11579173"
"712","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","12.50616151","Martin-StPaul et al 2012","0.142425583"
"713","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","3.510519251","Martin-StPaul et al 2012","0.029333441"
"714","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","9.433713286","Martin-StPaul et al 2012","0.067613537"
"715","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","2.339066199","Martin-StPaul et al 2012","0.019036009"
"716","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","3.600698137","Martin-StPaul et al 2012","0.032949789"
"717","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","0.342638327","Martin-StPaul et al 2012","0.017760393"
"718","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","1.59842481","Martin-StPaul et al 2012","0.035828925"
"719","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","2.193870674","Martin-StPaul et al 2012","0.020446549"
"720","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","0.08382987","Martin-StPaul et al 2012","0.010075551"
"721","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","5.696533083","Martin-StPaul et al 2012","0.035517755"
"722","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","3.630457688","Martin-StPaul et al 2012","0.03721525"
"723","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","1.301268931","Martin-StPaul et al 2012","0.015123396"
"724","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","2.876194509","Martin-StPaul et al 2012","0.037617317"
"725","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","11.66889157","Martin-StPaul et al 2012","0.109194065"
"726","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","13.41025577","Martin-StPaul et al 2012","0.14272459"
"727","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","3.643061271","Martin-StPaul et al 2012","0.065932436"
"728","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","8.180132685","Martin-StPaul et al 2012","0.081572289"
"729","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","7.631668591","Martin-StPaul et al 2012","0.076019664"
"730","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","14.15540399","Martin-StPaul et al 2012","0.121527575"
"731","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","8.368846447","Martin-StPaul et al 2012","0.066007779"
"732","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","7.310835694","Martin-StPaul et al 2012","0.060762125"
"733","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus ilex","43.48333333","3.75","8.359389217","Martin-StPaul et al 2012","0.067889344"
"734","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.12","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.06"
"735","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.18","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.13"
"736","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.55","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.25"
"737","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.27","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.07"
"738","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.51","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.09"
"739","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","8.9","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
"740","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","12.68","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.22"
"741","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","10.58","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"742","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","9.68","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.19"
"743","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.21","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.09"
"744","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","6.99","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.24"
"745","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","7.32","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.16"
"746","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","5.55","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.11"
"747","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.66","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"748","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","3.89","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.14"
"749","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","4.94","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.1"
"750","Medlyn","Belinda",437,"Global Leaf Gas Exchange Database (II)","Quercus rubra","42.54","-72.17","2.33","Bassow & Bazzaz 1999 Harvard Forest Archive hf059-01","0.2"
