"datasetID","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","provenance.lat","force","photo","chill","resp","force_type","photo_type","chill_type","chill.cen","photo.cen","force.cen","force.z","chill.z","photo.z","chill.hrs","chill.ports","chill.hrs.z","chill.ports.z","complex","complex.wname","prov.lat"
"caffarra11a","Betula","pubescens","","yes","32","","16","timeonly",2.14,384,52.32,32,16,1.6,2.14,"exp","exp","exp",-873.430094438615,1.31502861111111,14.6481550765159,2.94033806633564,-1.07316274259082,0.23614811550392,384,9.96548966690231,-1.21407000750517,-1.61416644318265,6,"Betula_pubescens",7
"caffarra11a","Fagus","sylvatica","","yes","12","","16","timeonly",22.13,384,52.32,12,16,1.6,22.13,"exp","exp","exp",-873.430094438615,1.31502861111111,-5.35184492348414,-1.07428090919614,-1.07316274259082,0.23614811550392,384,9.96548966690231,-1.21407000750517,-1.61416644318265,9,"Fagus_sylvatica",12
"caffarra11a","Betula","pubescens","","yes","18","","16","timeonly",27.43,720,52.32,18,16,3,27.43,"exp","exp","exp",-537.430094438615,1.31502861111111,0.648155076515863,0.130104783463392,-0.660327549704234,0.23614811550392,720,19.429535762244,-0.824795583465061,-1.36606049638983,6,"Betula_pubescens",7
"caffarra11a","Betula","pubescens","","yes","18","","8","timeonly",33.33,720,52.32,18,8,3,33.33,"exp","exp","exp",-537.430094438615,-6.68497138888889,0.648155076515863,0.130104783463392,-0.660327549704234,-1.20046315520837,720,19.429535762244,-0.824795583465061,-1.36606049638983,6,"Betula_pubescens",7
"caffarra11a","Fagus","sylvatica","","yes","18","","16","timeonly",50.07,720,52.32,18,16,3,50.07,"exp","exp","exp",-537.430094438615,1.31502861111111,0.648155076515863,0.130104783463392,-0.660327549704234,0.23614811550392,720,19.429535762244,-0.824795583465061,-1.36606049638983,9,"Fagus_sylvatica",12
"caffarra11a","Fagus","sylvatica","","yes","18","","16","timeonly",34.12,1320,52.32,18,16,5.5,34.12,"exp","exp","exp",62.5699055613852,1.31502861111111,0.648155076515863,0.130104783463392,0.0768781518789584,0.23614811550392,1320,36.3296180771032,-0.129662683393437,-0.923014162785365,9,"Fagus_sylvatica",12
"caffarra11a","Betula","pubescens","","yes","18","","8","timeonly",14.51,1320,52.32,18,8,5.5,14.51,"exp","exp","exp",62.5699055613852,-6.68497138888889,0.648155076515863,0.130104783463392,0.0768781518789584,-1.20046315520837,1320,36.3296180771032,-0.129662683393437,-0.923014162785365,6,"Betula_pubescens",7
"caffarra11a","Betula","pubescens","","yes","18","","16","timeonly",7.49,1320,52.32,18,16,5.5,7.49,"exp","exp","exp",62.5699055613852,1.31502861111111,0.648155076515863,0.130104783463392,0.0768781518789584,0.23614811550392,1320,36.3296180771032,-0.129662683393437,-0.923014162785365,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","14","timeonly",18.3,0,52.32,22,14,0,18.3,"exp","exp","bothest",-1257.43009443861,-0.684971388888888,4.64815507651586,0.933028578569749,-1.54497439160406,-0.123004702174154,0,0,-1.65895506355101,-1.87541804996401,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","16","timeonly",21.3,0,52.32,22,16,0,21.3,"exp","exp","bothest",-1257.43009443861,1.31502861111111,4.64815507651586,0.933028578569749,-1.54497439160406,0.23614811550392,0,0,-1.65895506355101,-1.87541804996401,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","12","timeonly",23.7,363,52.32,22,12,2.29166666666667,23.7,"exp","exp","fldest",-707.430094438615,-2.68497138888889,4.64815507651586,0.933028578569749,-0.869202498486138,-0.482157519852227,363,23.8342160081076,-1.23839965900768,-1.25058902132405,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","14","timeonly",18,363,52.32,22,14,2.29166666666667,18,"exp","exp","fldest",-707.430094438615,-0.684971388888888,4.64815507651586,0.933028578569749,-0.869202498486138,-0.123004702174154,363,23.8342160081076,-1.23839965900768,-1.25058902132405,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","16","timeonly",17.5,363,52.32,22,16,2.29166666666667,17.5,"exp","exp","fldest",-707.430094438615,1.31502861111111,4.64815507651586,0.933028578569749,-0.869202498486138,0.23614811550392,363,23.8342160081076,-1.23839965900768,-1.25058902132405,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","12","timeonly",15.8,597,52.32,22,12,4.22916666666667,15.8,"exp","exp","fldest",-242.430094438615,-2.68497138888889,4.64815507651586,0.933028578569749,-0.297868079759164,-0.482157519852227,597,43.2508315171708,-0.967297827979744,-0.741570180348679,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","14","timeonly",16.8,597,52.32,22,14,4.22916666666667,16.8,"exp","exp","fldest",-242.430094438615,-0.684971388888888,4.64815507651586,0.933028578569749,-0.297868079759164,-0.123004702174154,597,43.2508315171708,-0.967297827979744,-0.741570180348679,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","16","timeonly",17.8,597,52.32,22,16,4.22916666666667,17.8,"exp","exp","fldest",-242.430094438615,1.31502861111111,4.64815507651586,0.933028578569749,-0.297868079759164,0.23614811550392,597,43.2508315171708,-0.967297827979744,-0.741570180348679,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","10","timeonly",8.3,1279,52.32,22,10,7.55,8.3,"exp","exp","fldest",554.569905561385,-4.68497138888889,4.64815507651586,0.933028578569749,0.681386827177176,-0.8413103375303,1279,75.1615475804927,-0.177163431564998,0.094989399134382,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","12","timeonly",7.9,1279,52.32,22,12,7.55,7.9,"exp","exp","fldest",554.569905561385,-2.68497138888889,4.64815507651586,0.933028578569749,0.681386827177176,-0.482157519852227,1279,75.1615475804927,-0.177163431564998,0.094989399134382,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","14","timeonly",7.3,1279,52.32,22,14,7.55,7.3,"exp","exp","fldest",554.569905561385,-0.684971388888888,4.64815507651586,0.933028578569749,0.681386827177176,-0.123004702174154,1279,75.1615475804927,-0.177163431564998,0.094989399134382,6,"Betula_pubescens",7
"caffarra11b","Betula","pubescens","","yes","22","","16","timeonly",7.8,1279,52.32,22,16,7.55,7.8,"exp","exp","fldest",554.569905561385,1.31502861111111,4.64815507651586,0.933028578569749,0.681386827177176,0.23614811550392,1279,75.1615475804927,-0.177163431564998,0.094989399134382,6,"Betula_pubescens",7
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.034,NA,-33.08,25,24,0.0242916666666667,7.034,"exp","exp","bothrep",-1251.60009443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.53781120953701,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.074,NA,-34.15,25,24,0.0249083333333333,7.074,"exp","exp","bothrep",-1251.45209443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.53762936546396,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",19.015,NA,-34.15,25,24,0,19.015,"exp","exp","bothrep",-1257.43009443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.54497439160406,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",12.039,NA,-33.08,25,24,0.0142333333333333,12.039,"exp","exp","bothrep",-1254.01409443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.54077723380972,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.901,NA,-33.08,25,24,0.0606333333333333,17.901,"exp","exp","bothrep",-1242.87809443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.52709469598833,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",7.074,NA,-34.15,25,24,0.0249083333333333,7.074,"exp","exp","bothrep",-1251.45209443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.53762936546396,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",40.943,NA,-33.08,25,24,0,40.943,"exp","exp","bothrep",-1257.43009443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.54497439160406,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",22.003,NA,-34.15,25,24,0.113570833333333,22.003,"exp","exp","bothrep",-1230.17309443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.51148436525731,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.079,NA,-34.15,25,24,0.132466666666667,9.079,"exp","exp","bothrep",-1225.63809443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.50591231882951,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.011,NA,-33.08,25,24,0.3998375,15.011,"exp","exp","bothrep",-1161.46909443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.42706939772136,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",28.041,NA,-34.15,25,24,0.269733333333333,28.041,"exp","exp","bothrep",-1192.69409443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.46543481110791,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",40.943,NA,-33.08,25,24,0.0427,40.943,"exp","exp","bothrep",-1247.18209443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.53238291822102,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",9.982,NA,-33.08,25,24,0.363491666666667,9.982,"exp","exp","bothrep",-1170.19209443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.43778713994621,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",11.999,NA,-34.15,25,24,0.287829166666667,11.999,"exp","exp","bothrep",-1188.35109443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.46009867050462,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",33.042,NA,-34.15,25,24,0.312320833333333,33.042,"exp","exp","bothrep",-1182.47309443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.45287651198144,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",28.067,NA,-33.08,25,24,0.3842875,28.067,"exp","exp","bothrep",-1165.20109443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.4316548171852,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",25.993,NA,-33.08,25,24,0.6542375,25.993,"exp","exp","bothrep",-1100.41309443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.35205134552825,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,-34.15,25,24,0.3595375,15.035,"exp","exp","bothrep",-1171.14109443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.43895315363088,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.03,NA,-34.15,25,24,0.312320833333333,31.03,"exp","exp","bothrep",-1182.47309443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.45287651198144,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.987,NA,-33.08,25,24,0.370054166666667,37.987,"exp","exp","bothrep",-1168.61709443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.43585197497955,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.987,NA,-33.08,25,24,0.545208333333333,22.987,"exp","exp","bothrep",-1126.58009443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.38420211485046,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.035,NA,-34.15,25,24,0.323683333333333,15.035,"exp","exp","bothrep",-1179.74609443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.44952591206775,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",24.077,NA,-34.15,25,24,0.269733333333333,24.077,"exp","exp","bothrep",-1192.69409443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.46543481110791,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",37.067,NA,-33.08,25,24,0.626245833333333,37.067,"exp","exp","bothrep",-1107.13109443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.36030559203364,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.93,NA,-33.08,25,24,0.775383333333333,22.93,"exp","exp","bothrep",-1071.33809443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.3163275859057,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",15.951,NA,-34.15,25,24,0.275879166666667,15.951,"exp","exp","bothrep",-1191.21909443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.46362251375819,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.03,NA,-34.15,25,24,0.3975,31.03,"exp","exp","bothrep",-1162.03009443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.42775868505234,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",43.11,NA,-33.08,25,24,0.512383333333333,43.11,"exp","exp","bothrep",-1134.45809443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.39388162571225,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",24.086,NA,-33.08,25,24,0.9571,24.086,"exp","exp","bothrep",-1027.72609443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.26274256080995,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.039,NA,-34.15,25,24,0.3953875,17.039,"exp","exp","bothrep",-1162.53709443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.42838162387017,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.994,NA,-33.08,25,24,0.754341666666667,32.994,"exp","exp","bothrep",-1076.38809443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.32253240056069,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",30.115,NA,-34.15,25,24,0.468483333333333,30.115,"exp","exp","bothrep",-1144.99409443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.40682695783205,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",17.039,NA,-34.15,25,24,0.479045833333333,17.039,"exp","exp","bothrep",-1142.45909443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.40371226374286,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",16.976,NA,-33.08,25,24,1.33264166666667,16.976,"exp","exp","bothrep",-937.596094438615,9.31502861111111,7.64815507651586,1.53522142489952,-1.15200197767047,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.023,NA,-33.08,25,24,0.9536,31.023,"exp","exp","bothrep",-1028.56609443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.26377464879217,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.188,NA,-34.15,25,24,0.667233333333333,32.188,"exp","exp","bothrep",-1097.29409443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.34821910455619,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",22.93,NA,-33.08,25,24,1.90201666666667,22.93,"exp","exp","bothrep",-800.946094438615,9.31502861111111,7.64815507651586,1.53522142489952,-0.984103379134894,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",13.889,NA,-34.15,25,24,0.6941625,13.889,"exp","exp","bothrep",-1090.83109443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.34027817047397,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",33.103,NA,-34.15,25,24,0.823395833333333,33.103,"exp","exp","bothrep",-1059.81509443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.30216955040679,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",32.928,NA,-33.08,25,24,1.3378875,32.928,"exp","exp","bothrep",-936.337094438615,9.31502861111111,7.64815507651586,1.53522142489952,-1.15045507437331,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Golden Delicious""","yes","25","","24","timeonly",31.091,NA,-34.15,25,24,1.09312916666667,31.091,"exp","exp","bothrep",-995.079094438615,9.31502861111111,7.64815507651586,1.53522142489952,-1.22262996991064,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
"cook00b","Malus","domestica","""Granny Smith""","yes","25","","24","timeonly",19.044,NA,-34.15,25,24,0.813670833333333,19.044,"exp","exp","bothrep",-1062.14909443861,9.31502861111111,7.64815507651586,1.53522142489952,-1.30503728058595,1.67275938621621,NA,NA,NA,NA,10,"Malus_domestica",3
