"stn"	"species"	"year"	"doy"
"zohner16 2014-02-10 18    16"	"Acer.barbinerve"	2014	58
"zohner16 2014-03-21 18    16"	"Acer.barbinerve"	NA	NA
"zohner16 2013-12-21 18    16"	"Acer.campestre"	2014	37
"zohner16 2014-02-10 18    16"	"Acer.campestre"	2014	71
"zohner16 2014-03-21 18    16"	"Acer.campestre"	2014	104
"zohner16 2013-12-21 18    16"	"Acer.ginnala"	2014	13
"zohner16 2014-02-10 18    16"	"Acer.ginnala"	2014	66
"zohner16 2014-03-21 18    16"	"Acer.ginnala"	NA	NA
"zohner16 2013-12-21 18    16"	"Acer.platanoides"	2014	41
"zohner16 2014-02-10 18    16"	"Acer.platanoides"	2014	74
"zohner16 2014-03-21 18    16"	"Acer.platanoides"	2014	110
"zohner16 2013-12-21 18    16"	"Aesculus.flava"	2014	79
"zohner16 2014-02-10 18    16"	"Aesculus.flava"	2014	112
"zohner16 2014-03-21 18    16"	"Aesculus.flava"	2014	119
"zohner16 2013-12-21 18    16"	"Aesculus.hippocastanum"	2014	27
"zohner16 2014-02-10 18    16"	"Aesculus.hippocastanum"	2014	74
"zohner16 2013-12-21 18    8"	"Lonicera.caerulea"	2013	364
"zohner16 2014-02-10 18    8"	"Lonicera.caerulea"	NA	NA
"zohner16 2014-03-21 18    8"	"Lonicera.caerulea"	NA	NA
"zohner16 2013-12-21 18    8"	"Lonicera.maximowiczii"	2013	364
"zohner16 2014-02-10 18    8"	"Lonicera.maximowiczii"	2014	53
"zohner16 2014-03-21 18    8"	"Lonicera.maximowiczii"	NA	NA
"zohner16 2013-12-21 18    8"	"Metasequoia.glyptostroboides"	2014	11
"zohner16 2014-02-10 18    8"	"Metasequoia.glyptostroboides"	2014	66
"zohner16 2014-03-21 18    8"	"Metasequoia.glyptostroboides"	NA	NA
"zohner16 2013-12-21 18    8"	"Nothofagus.antarctica"	2014	42
"zohner16 2014-02-10 18    8"	"Nothofagus.antarctica"	2014	68
"zohner16 2014-03-21 18    8"	"Nothofagus.antarctica"	NA	NA
"zohner16 2013-12-21 18    8"	"Oemleria.cerasiformis"	2014	7
"zohner16 2013-12-21 18    16"	"Forsythia.suspensa"	2014	11
"zohner16 2014-02-10 18    16"	"Forsythia.suspensa"	2014	57
"zohner16 2014-03-21 18    16"	"Forsythia.suspensa"	2014	99
"zohner16 2013-12-21 18    16"	"Fraxinus.latifolia"	2014	46
"zohner16 2014-02-10 18    16"	"Fraxinus.latifolia"	2014	94
"zohner16 2014-03-21 18    16"	"Fraxinus.latifolia"	2014	129
"zohner16 2013-12-21 18    16"	"Fraxinus.ornus"	2014	90
"zohner16 2014-02-10 18    16"	"Fraxinus.ornus"	2014	127
"zohner16 2014-03-21 18    16"	"Fraxinus.ornus"	2014	123
"zohner16 2013-12-21 18    16"	"Ginkgo.biloba"	2014	41
"zohner16 2014-02-10 18    16"	"Ginkgo.biloba"	2014	79
"zohner16 2014-02-10 18    8"	"Pyrus.pyrifolia"	2014	69
"zohner16 2014-03-21 18    8"	"Pyrus.pyrifolia"	NA	NA
"zohner16 2013-12-21 18    8"	"Pyrus.ussuriensis"	2014	7
"zohner16 2014-02-10 18    8"	"Pyrus.ussuriensis"	2014	54
"zohner16 2014-03-21 18    8"	"Pyrus.ussuriensis"	NA	NA
"zohner16 2014-03-21 18    8"	"Quercus.shumardii"	2014	115
"zohner16 2013-12-21 18    8"	"Rhamnus.alpina"	2014	49
"zohner16 2014-02-10 18    8"	"Rhamnus.alpina"	2014	79
"zohner16 2014-03-21 18    8"	"Rhamnus.alpina"	2014	108
"zohner16 2013-12-21 18    8"	"Rhamnus.cathartica"	2014	36
"zohner16 2014-03-21 18    8"	"Sinowilsonia.henryi"	2014	111
"zohner16 2013-12-21 18    8"	"Sorbus.aria"	2014	56
"zohner16 2014-02-10 18    8"	"Sorbus.aria"	2014	83
"zohner16 2014-03-21 18    8"	"Sorbus.aria"	2014	113
"zohner16 2013-12-21 18    8"	"Sorbus.commixta"	2014	18
"zohner16 2014-02-10 18    16"	"Pyrus.elaeagnifolia"	2014	62
"zohner16 2014-03-21 18    16"	"Pyrus.elaeagnifolia"	2014	102
"zohner16 2013-12-21 18    16"	"Pyrus.pyrifolia"	2014	8
"zohner16 2014-02-10 18    16"	"Pyrus.pyrifolia"	2014	67
"zohner16 2014-03-21 18    16"	"Pyrus.pyrifolia"	NA	NA
"zohner16 2013-12-21 18    16"	"Pyrus.ussuriensis"	2014	7
"zohner16 2014-02-10 18    16"	"Pyrus.ussuriensis"	2014	54
"zohner16 2014-03-21 18    16"	"Pyrus.ussuriensis"	NA	NA
"zohner16 2013-12-21 18    16"	"Quercus.robur"	2014	29
"zohner16 2014-02-10 18    16"	"Quercus.robur"	2014	84
"zohner16 2013-12-21 18    8"	"Spiraea.japonica"	2014	12
"zohner16 2014-02-10 18    8"	"Spiraea.japonica"	2014	58
"zohner16 2014-03-21 18    8"	"Spiraea.japonica"	2014	102
"zohner16 2013-12-21 18    8"	"Stachyurus.praecox"	2014	11
"zohner16 2014-02-10 18    8"	"Stachyurus.praecox"	2014	61
"zohner16 2014-03-21 18    8"	"Stachyurus.praecox"	NA	NA
"zohner16 2013-12-21 18    8"	"Stachyurus.sinensis"	NA	NA
"zohner16 2014-02-10 18    8"	"Stachyurus.sinensis"	2014	79
"zohner16 2014-03-21 18    8"	"Stachyurus.sinensis"	2014	114
"zohner16 2013-12-21 18    8"	"Syringa.josikaea"	2014	10
"zohner16 2014-02-10 18    8"	"Syringa.josikaea"	2014	66
"zohner16 2014-03-21 18    8"	"Syringa.josikaea"	NA	NA
"zohner16 2013-12-21 18    8"	"Syringa.reticulata"	2014	3
"zohner16 2014-02-10 18    8"	"Syringa.reticulata"	2014	60
"zohner16 2014-03-21 18    8"	"Syringa.reticulata"	NA	NA
"zohner16 2013-12-21 18    8"	"Syringa.villosa"	2014	4
"zohner16 2014-02-10 18    8"	"Syringa.villosa"	2014	55
"zohner16 2014-03-21 18    8"	"Syringa.villosa"	NA	NA
"zohner16 2013-12-21 18    8"	"Tilia.dasystyla"	2014	42
"zohner16 2014-02-10 18    8"	"Tilia.dasystyla"	2014	72
"zohner16 2014-03-21 18    8"	"Tilia.dasystyla"	2014	104
"zohner16 2013-12-21 18    8"	"Tilia.japonica"	2014	15
"zohner16 2014-02-10 18    8"	"Tilia.japonica"	2014	64
"zohner16 2014-03-21 18    8"	"Tilia.japonica"	2014	109
"zohner16 2014-03-21 18    16"	"Ribes.divaricatum"	NA	NA
"zohner16 2013-12-21 18    16"	"Ribes.glaciale"	2013	365
"zohner16 2014-02-10 18    16"	"Ribes.glaciale"	2014	51
"zohner16 2014-03-21 18    16"	"Ribes.glaciale"	2014	89
"zohner16 2013-12-21 18    16"	"Rosa.hugonis"	2014	4
"zohner16 2014-02-10 18    16"	"Rosa.hugonis"	2014	54
"zohner16 2014-03-21 18    16"	"Rosa.hugonis"	NA	NA
"zohner16 2013-12-21 18    16"	"Rosa.majalis"	2014	2
"zohner16 2013-12-21 18    8"	"Fagus.crenata"	2014	41
"zohner16 2014-03-21 18    8"	"Fagus.crenata"	2014	108
"zohner16 2014-02-10 18    8"	"Fagus.engleriana"	2014	77
"zohner16 2014-03-21 18    16"	"Cercidiphyllum.japonicum"	NA	NA
"zohner16 2014-02-10 18    16"	"Cercidiphyllum.magnificum"	2014	69
"zohner16 2013-12-21 18    16"	"Cercis.canadensis"	2014	42
"zohner16 2014-03-21 18    16"	"Cercis.canadensis"	2014	120
"zohner16 2014-03-21 18    16"	"Cornus.alba"	NA	NA
"zohner16 2014-02-10 18    8"	"Fraxinus.ornus"	2014	117
"zohner16 2014-03-21 18    8"	"Fraxinus.ornus"	2014	122
"zohner16 2013-12-21 18    8"	"Ginkgo.biloba"	2014	56
"zohner16 2014-02-10 18    8"	"Ginkgo.biloba"	2014	85
"zohner16 2014-03-21 18    8"	"Ginkgo.biloba"	2014	118
"zohner16 2014-03-21 18    16"	"Sorbus.decora"	2014	106
"zohner16 2013-12-21 18    16"	"Spiraea.canescens"	2014	9
"zohner16 2014-02-10 18    16"	"Spiraea.canescens"	2014	55
"zohner16 2014-03-21 18    16"	"Spiraea.canescens"	NA	NA
"zohner16 2013-12-21 18    16"	"Spiraea.chamaedryfolia"	2014	11
"zohner16 2014-02-10 18    16"	"Spiraea.chamaedryfolia"	2014	53
"zohner16 2014-03-21 18    16"	"Spiraea.chamaedryfolia"	2014	99
"zohner16 2013-12-21 18    16"	"Spiraea.japonica"	2014	12
"zohner16 2014-02-10 18    16"	"Spiraea.japonica"	2014	60
"zohner16 2014-03-21 18    16"	"Spiraea.japonica"	2014	102
"zohner16 2013-12-21 18    16"	"Stachyurus.praecox"	2014	9
"zohner16 2014-02-10 18    16"	"Stachyurus.praecox"	2014	60
"zohner16 2014-03-21 18    16"	"Stachyurus.praecox"	NA	NA
"zohner16 2013-12-21 18    16"	"Stachyurus.sinensis"	2014	38
"zohner16 2014-02-10 18    16"	"Stachyurus.sinensis"	2014	77
"zohner16 2014-03-21 18    16"	"Stachyurus.sinensis"	2014	117
"zohner16 2013-12-21 18    16"	"Syringa.josikaea"	2014	8
"zohner16 2014-03-21 18    16"	"Aesculus.hippocastanum"	2014	111
"zohner16 2013-12-21 18    16"	"Aesculus.parviflora"	2014	36
"zohner16 2014-02-10 18    16"	"Aesculus.parviflora"	2014	79
"zohner16 2014-03-21 18    16"	"Aesculus.parviflora"	2014	112
"zohner16 2013-12-21 18    16"	"Alnus.incana"	2014	34
"zohner16 2014-02-10 18    16"	"Alnus.incana"	2014	73
"zohner16 2014-03-21 18    16"	"Alnus.incana"	2014	108
"zohner16 2013-12-21 18    16"	"Alnus.maximowiczii"	2014	34
"zohner16 2014-02-10 18    16"	"Alnus.maximowiczii"	2014	83
"zohner16 2014-03-21 18    16"	"Alnus.maximowiczii"	2014	120
"zohner16 2013-12-21 18    16"	"Amelanchier.alnifolia"	2014	30
"zohner16 2014-02-10 18    16"	"Amelanchier.alnifolia"	2014	69
"zohner16 2014-03-21 18    16"	"Amelanchier.alnifolia"	2014	104
"zohner16 2013-12-21 18    16"	"Amelanchier.florida"	2014	27
"zohner16 2014-02-10 18    16"	"Amelanchier.florida"	2014	69
"zohner16 2014-03-21 18    16"	"Amelanchier.florida"	2014	104
"zohner16 2013-12-21 18    16"	"Amelanchier.laevis"	NA	NA
"zohner16 2014-02-10 18    16"	"Amelanchier.laevis"	2014	73
"zohner16 2014-03-21 18    16"	"Amelanchier.laevis"	NA	NA
"zohner16 2013-12-21 18    16"	"Aronia.melanocarpa"	2014	10
"zohner16 2014-02-10 18    16"	"Aronia.melanocarpa"	2014	61
"zohner16 2014-03-21 18    16"	"Aronia.melanocarpa"	NA	NA
"zohner16 2013-12-21 18    16"	"Berberis.dielsiana"	2014	2
"zohner16 2014-02-10 18    16"	"Berberis.dielsiana"	2014	59
"zohner16 2013-12-21 18    16"	"Carya.cordiformis"	2014	56
"zohner16 2014-02-10 18    16"	"Carya.cordiformis"	2014	106
"zohner16 2014-03-21 18    16"	"Carya.cordiformis"	2014	125
"zohner16 2013-12-21 18    16"	"Carya.laciniosa"	2014	81
"zohner16 2014-02-10 18    16"	"Carya.laciniosa"	2014	116
"zohner16 2013-12-21 18    16"	"Carya.ovata"	2014	102
"zohner16 2014-02-10 18    16"	"Carya.ovata"	2014	138
"zohner16 2014-03-21 18    16"	"Carya.ovata"	2014	139
"zohner16 2013-12-21 18    16"	"Castanea.sativa"	2014	28
"zohner16 2014-02-10 18    16"	"Castanea.sativa"	2014	76
"zohner16 2014-03-21 18    16"	"Castanea.sativa"	2014	115
"zohner16 2013-12-21 18    16"	"Cedrus.libani"	2014	26
"zohner16 2014-02-10 18    16"	"Cedrus.libani"	2014	76
"zohner16 2014-03-21 18    16"	"Cedrus.libani"	2014	111
"zohner16 2013-12-21 18    16"	"Celtis.caucasica"	2014	41
"zohner16 2014-02-10 18    16"	"Celtis.caucasica"	2014	72
"zohner16 2013-12-21 18    8"	"Euonymus.europaeus"	2014	25
"zohner16 2014-02-10 18    8"	"Euonymus.europaeus"	2014	69
"zohner16 2014-03-21 18    8"	"Euonymus.europaeus"	NA	NA
"zohner16 2013-12-21 18    8"	"Euonymus.latifolius"	2013	355
"zohner16 2014-02-10 18    8"	"Euonymus.latifolius"	2014	74
"zohner16 2014-03-21 18    8"	"Euonymus.latifolius"	2014	104
"zohner16 2014-02-10 18    8"	"Fagus.crenata"	2014	84
"zohner16 2013-12-21 18    8"	"Fagus.engleriana"	2014	38
"zohner16 2014-03-21 18    8"	"Fagus.engleriana"	2014	106
"zohner16 2013-12-21 18    16"	"Cercidiphyllum.magnificum"	2014	29
"zohner16 2013-12-21 18    8"	"Ptelea.trifoliata"	2014	32
"zohner16 2014-03-21 18    16"	"Cercidiphyllum.magnificum"	2014	102
"zohner16 2014-03-21 18    8"	"Ptelea.trifoliata"	2014	121
"zohner16 2014-02-10 18    16"	"Cercis.canadensis"	2014	85
"zohner16 2014-02-10 18    8"	"Pyrus.elaeagnifolia"	2014	64
"zohner16 2013-12-21 18    16"	"Cercis.chinensis"	2014	20
"zohner16 2014-02-10 18    16"	"Cercis.chinensis"	2014	76
"zohner16 2014-03-21 18    16"	"Cercis.chinensis"	2014	124
"zohner16 2013-12-21 18    16"	"Cladrastis.lutea"	2014	49
"zohner16 2014-02-10 18    16"	"Cladrastis.lutea"	2014	84
"zohner16 2014-03-21 18    16"	"Cladrastis.lutea"	2014	117
"zohner16 2013-12-21 18    16"	"Cornus.alba"	2014	28
"zohner16 2014-02-10 18    16"	"Cornus.alba"	2014	71
"zohner16 2014-02-10 18    8"	"Quercus.robur"	2014	86
"zohner16 2014-03-21 18    8"	"Quercus.robur"	2014	121
"zohner16 2013-12-21 18    8"	"Quercus.shumardii"	2014	61
"zohner16 2014-02-10 18    8"	"Quercus.shumardii"	2014	80
"zohner16 2013-12-21 18    8"	"Hamamelis.japonica"	2014	30
"zohner16 2014-02-10 18    8"	"Hamamelis.japonica"	2014	66
"zohner16 2014-03-21 18    8"	"Hamamelis.japonica"	2014	104
"zohner16 2013-12-21 18    8"	"Hamamelis.vernalis"	2014	49
"zohner16 2014-02-10 18    8"	"Hamamelis.vernalis"	2014	72
"zohner16 2014-03-21 18    8"	"Hamamelis.vernalis"	2014	102
"zohner16 2013-12-21 18    8"	"Heptacodium.miconioides"	2014	5
"zohner16 2014-02-10 18    8"	"Heptacodium.miconioides"	2014	62
"zohner16 2014-03-21 18    8"	"Heptacodium.miconioides"	NA	NA
"zohner16 2013-12-21 18    8"	"Hibiscus.syriacus"	2014	12
"zohner16 2013-12-21 18    16"	"Corylus.sieboldiana"	2014	28
"zohner16 2014-02-10 18    16"	"Corylus.sieboldiana"	2014	61
"zohner16 2014-03-21 18    16"	"Corylus.sieboldiana"	2014	100
"zohner16 2013-12-21 18    16"	"Decaisnea.fargesii"	2014	26
"zohner16 2014-02-10 18    16"	"Decaisnea.fargesii"	2014	66
"zohner16 2014-03-21 18    16"	"Decaisnea.fargesii"	NA	NA
"zohner16 2013-12-21 18    16"	"Deutzia.gracilis"	2013	365
"zohner16 2014-02-10 18    16"	"Deutzia.gracilis"	2014	54
"zohner16 2014-03-21 18    16"	"Deutzia.gracilis"	NA	NA
"zohner16 2013-12-21 18    16"	"Deutzia.scabra"	2014	12
"zohner16 2014-02-10 18    16"	"Deutzia.scabra"	2014	68
"zohner16 2014-03-21 18    16"	"Deutzia.scabra"	2014	102
"zohner16 2013-12-21 18    16"	"Elaeagnus.ebbingei"	2013	364
"zohner16 2014-03-21 18    8"	"Larix.gmelinii"	NA	NA
"zohner16 2013-12-21 18    8"	"Larix.kaempferi"	2014	32
"zohner16 2014-02-10 18    8"	"Larix.kaempferi"	2014	70
"zohner16 2014-03-21 18    8"	"Larix.kaempferi"	2014	104
"zohner16 2013-12-21 18    8"	"Ligustrum.tschonoskii"	2013	364
"zohner16 2014-02-10 18    8"	"Ligustrum.tschonoskii"	2014	56
"zohner16 2014-03-21 18    8"	"Ligustrum.tschonoskii"	NA	NA
"zohner16 2013-12-21 18    8"	"Liquidambar.orientalis"	2014	8
"zohner16 2014-02-10 18    8"	"Liquidambar.orientalis"	2014	67
"zohner16 2014-03-21 18    8"	"Liquidambar.orientalis"	2014	114
"zohner16 2013-12-21 18    8"	"Liquidambar.styraciflua"	2014	60
"zohner16 2014-02-10 18    8"	"Liquidambar.styraciflua"	2014	85
"zohner16 2014-03-21 18    8"	"Liquidambar.styraciflua"	2014	116
"zohner16 2013-12-21 18    8"	"Liriodendron.tulipifera"	2014	53
"zohner16 2014-02-10 18    8"	"Liriodendron.tulipifera"	2014	63
"zohner16 2014-03-21 18    8"	"Liriodendron.tulipifera"	NA	NA
"zohner16 2013-12-21 18    8"	"Lonicera.alpigena"	2014	4
"zohner16 2014-02-10 18    8"	"Lonicera.alpigena"	2014	56
"zohner16 2014-03-21 18    8"	"Lonicera.alpigena"	NA	NA
"zohner16 2014-03-21 18    16"	"Fagus.crenata"	2014	104
"zohner16 2013-12-21 18    16"	"Fagus.engleriana"	2014	31
"zohner16 2014-02-10 18    16"	"Fagus.engleriana"	2014	72
"zohner16 2014-03-21 18    16"	"Fagus.engleriana"	2014	104
"zohner16 2013-12-21 18    16"	"Fagus.orientalis"	2014	57
"zohner16 2014-02-10 18    16"	"Fagus.orientalis"	2014	89
"zohner16 2014-03-21 18    16"	"Fagus.orientalis"	2014	112
"zohner16 2013-12-21 18    16"	"Fagus.sylvatica"	2014	58
"zohner16 2014-02-10 18    16"	"Fagus.sylvatica"	2014	89
"zohner16 2014-03-21 18    16"	"Fagus.sylvatica"	2014	112
"zohner16 2013-12-21 18    16"	"Forsythia.ovata"	2014	4
"zohner16 2014-02-10 18    16"	"Forsythia.ovata"	2014	61
"zohner16 2014-03-21 18    16"	"Forsythia.ovata"	NA	NA
"zohner16 2014-03-21 18    16"	"Quercus.robur"	2014	120
"zohner16 2013-12-21 18    16"	"Quercus.shumardii"	2014	52
"zohner16 2014-02-10 18    16"	"Quercus.shumardii"	2014	79
"zohner16 2014-03-21 18    16"	"Quercus.shumardii"	2014	114
"zohner16 2014-03-21 18    16"	"Ginkgo.biloba"	2014	117
"zohner16 2013-12-21 18    16"	"Hamamelis.japonica"	2014	29
"zohner16 2014-02-10 18    16"	"Hamamelis.japonica"	2014	65
"zohner16 2014-03-21 18    16"	"Hamamelis.japonica"	2014	104
"zohner16 2013-12-21 18    16"	"Hamamelis.vernalis"	2014	51
"zohner16 2014-02-10 18    16"	"Hamamelis.vernalis"	2014	73
"zohner16 2014-03-21 18    16"	"Hamamelis.vernalis"	2014	102
"zohner16 2013-12-21 18    16"	"Heptacodium.miconioides"	2014	4
"zohner16 2014-02-10 18    16"	"Heptacodium.miconioides"	2014	61
"zohner16 2014-03-21 18    16"	"Heptacodium.miconioides"	NA	NA
"zohner16 2013-12-21 18    16"	"Hibiscus.syriacus"	2014	12
"zohner16 2014-02-10 18    16"	"Hibiscus.syriacus"	2014	69
"zohner16 2014-03-21 18    16"	"Hibiscus.syriacus"	2014	119
"zohner16 2013-12-21 18    16"	"Hydrangea.arborescens"	2014	34
"zohner16 2014-02-10 18    16"	"Hydrangea.arborescens"	2014	63
"zohner16 2014-03-21 18    16"	"Hydrangea.arborescens"	2014	104
"zohner16 2014-02-10 18    16"	"Celtis.occidentalis"	2014	99
"zohner16 2013-12-21 18    16"	"Cephalanthus.occidentalis"	2014	34
"zohner16 2014-03-21 18    16"	"Cephalanthus.occidentalis"	2014	119
"zohner16 2014-02-10 18    16"	"Cercidiphyllum.japonicum"	2014	67
"zohner16 2014-03-21 18    8"	"Prunus.tenella"	NA	NA
"zohner16 2014-02-10 18    8"	"Ptelea.trifoliata"	2014	77
"zohner16 2013-12-21 18    8"	"Pyrus.elaeagnifolia"	2014	29
"zohner16 2014-03-21 18    8"	"Pyrus.elaeagnifolia"	2014	102
"zohner16 2013-12-21 18    8"	"Pyrus.pyrifolia"	2014	16
"zohner16 2013-12-21 18    8"	"Quercus.robur"	2014	36
"zohner16 2013-12-21 18    16"	"Cornus.kousa"	2014	18
"zohner16 2014-02-10 18    16"	"Cornus.kousa"	2014	69
"zohner16 2014-03-21 18    16"	"Cornus.kousa"	2014	111
"zohner16 2013-12-21 18    16"	"Corylopsis.sinensis"	2014	18
"zohner16 2014-02-10 18    8"	"Rhamnus.cathartica"	2014	71
"zohner16 2014-03-21 18    8"	"Rhamnus.cathartica"	2014	109
"zohner16 2013-12-21 18    8"	"Rhododendron.canadense"	2014	19
"zohner16 2014-02-10 18    8"	"Rhododendron.canadense"	2014	70
"zohner16 2014-03-21 18    8"	"Salix.gracilistyla"	NA	NA
"zohner16 2013-12-21 18    8"	"Sinowilsonia.henryi"	2014	25
"zohner16 2014-02-10 18    8"	"Sinowilsonia.henryi"	2014	68
"zohner16 2014-02-10 18    8"	"Sorbus.commixta"	2014	61
"zohner16 2014-03-21 18    8"	"Sorbus.commixta"	2014	99
"zohner16 2014-03-21 18    16"	"Viburnum.opulus"	2014	112
"zohner16 2013-12-21 18    16"	"Viburnum.plicatum"	2014	56
"zohner16 2014-02-10 18    16"	"Viburnum.plicatum"	2014	70
"zohner16 2014-03-21 18    16"	"Viburnum.plicatum"	NA	NA
"zohner16 2013-12-21 18    16"	"Weigela.coraeensis"	2014	13
"zohner16 2014-02-10 18    16"	"Weigela.coraeensis"	2014	59
"zohner16 2014-03-21 18    16"	"Weigela.coraeensis"	2014	100
"zohner16 2013-12-21 18    16"	"Weigela.florida"	2014	10
"zohner16 2014-02-10 18    16"	"Weigela.florida"	2014	61
"zohner16 2014-03-21 18    16"	"Weigela.florida"	NA	NA
"zohner16 2013-12-21 18    16"	"Weigela.maximowiczii"	2014	30
"zohner16 2013-12-21 18    16"	"Rhamnus.alpina"	2014	55
"zohner16 2014-02-10 18    16"	"Rhamnus.alpina"	2014	80
"zohner16 2014-03-21 18    16"	"Rhamnus.alpina"	2014	107
"zohner16 2013-12-21 18    16"	"Rhamnus.cathartica"	2014	33
"zohner16 2014-02-10 18    16"	"Rhamnus.cathartica"	2014	70
"zohner16 2014-03-21 18    16"	"Rhamnus.cathartica"	2014	110
"zohner16 2013-12-21 18    16"	"Rhododendron.canadense"	2014	17
"zohner16 2014-02-10 18    16"	"Rhododendron.canadense"	2014	72
"zohner16 2014-03-21 18    16"	"Rhododendron.canadense"	2014	118
"zohner16 2013-12-21 18    16"	"Rhododendron.dauricum"	2014	18
"zohner16 2014-02-10 18    16"	"Rhododendron.dauricum"	2014	72
"zohner16 2014-03-21 18    16"	"Rhododendron.dauricum"	NA	NA
"zohner16 2013-12-21 18    16"	"Rhododendron.mucronulatum"	2013	364
"zohner16 2014-02-10 18    16"	"Rhododendron.mucronulatum"	2014	53
"zohner16 2014-03-21 18    16"	"Rhododendron.mucronulatum"	NA	NA
"zohner16 2013-12-21 18    16"	"Ribes.alpinum"	2014	12
"zohner16 2014-02-10 18    16"	"Ribes.alpinum"	2014	51
"zohner16 2014-03-21 18    16"	"Ribes.alpinum"	NA	NA
"zohner16 2013-12-21 18    16"	"Ribes.divaricatum"	2014	31
"zohner16 2014-02-10 18    16"	"Ribes.divaricatum"	2014	57
"zohner16 2014-03-21 18    16"	"Celtis.caucasica"	2014	108
"zohner16 2014-02-10 18    16"	"Celtis.laevigata"	2014	90
"zohner16 2013-12-21 18    16"	"Celtis.occidentalis"	2014	39
"zohner16 2014-03-21 18    16"	"Celtis.occidentalis"	NA	NA
"zohner16 2014-02-10 18    16"	"Cephalanthus.occidentalis"	2014	79
"zohner16 2013-12-21 18    16"	"Cercidiphyllum.japonicum"	2014	30
"zohner16 2014-03-21 18    16"	"Metasequoia.glyptostroboides"	NA	NA
"zohner16 2014-02-10 18    16"	"Corylopsis.sinensis"	2014	66
"zohner16 2014-03-21 18    16"	"Corylopsis.sinensis"	NA	NA
"zohner16 2013-12-21 18    16"	"Corylopsis.spicata"	2014	24
"zohner16 2014-02-10 18    16"	"Corylopsis.spicata"	2014	70
"zohner16 2014-03-21 18    16"	"Corylopsis.spicata"	NA	NA
"zohner16 2013-12-21 18    16"	"Corylus.avellana"	2014	4
"zohner16 2014-02-10 18    16"	"Corylus.avellana"	2014	52
"zohner16 2014-03-21 18    16"	"Corylus.avellana"	2014	91
"zohner16 2013-12-21 18    16"	"Corylus.heterophylla"	2014	35
"zohner16 2014-02-10 18    16"	"Corylus.heterophylla"	2014	66
"zohner16 2014-03-21 18    16"	"Corylus.heterophylla"	2014	102
"zohner16 2014-02-10 18    16"	"Ostrya.carpinifolia"	2014	62
"zohner16 2014-03-21 18    16"	"Ostrya.carpinifolia"	2014	108
"zohner16 2014-02-10 18    16"	"Syringa.josikaea"	2014	65
"zohner16 2014-03-21 18    16"	"Syringa.josikaea"	NA	NA
"zohner16 2013-12-21 18    16"	"Syringa.reticulata"	2014	4
"zohner16 2014-02-10 18    16"	"Syringa.reticulata"	2014	59
"zohner16 2014-03-21 18    16"	"Syringa.reticulata"	NA	NA
"zohner16 2013-12-21 18    16"	"Syringa.villosa"	2014	4
"zohner16 2014-02-10 18    16"	"Syringa.villosa"	2014	55
"zohner16 2014-03-21 18    16"	"Syringa.villosa"	NA	NA
"zohner16 2013-12-21 18    16"	"Tilia.dasystyla"	2014	42
"zohner16 2014-02-10 18    16"	"Tilia.dasystyla"	2014	73
"zohner16 2014-03-21 18    16"	"Tilia.dasystyla"	2014	104
"zohner16 2013-12-21 18    16"	"Tilia.japonica"	2014	14
"zohner16 2014-02-10 18    16"	"Tilia.japonica"	2014	67
"zohner16 2014-03-21 18    16"	"Tilia.japonica"	2014	109
"zohner16 2013-12-21 18    16"	"Tilia.platyphyllos"	2014	27
"zohner16 2014-02-10 18    16"	"Tilia.platyphyllos"	2014	68
"zohner16 2014-03-21 18    16"	"Tilia.platyphyllos"	2014	109
"zohner16 2013-12-21 18    16"	"Toona.sinensis"	2014	20
"zohner16 2014-02-10 18    16"	"Toona.sinensis"	2014	81
"zohner16 2014-03-21 18    16"	"Toona.sinensis"	2014	117
"zohner16 2013-12-21 18    16"	"Ulmus.americana"	2014	29
"zohner16 2014-02-10 18    16"	"Ulmus.americana"	2014	70
"zohner16 2014-03-21 18    16"	"Ulmus.americana"	2014	100
"zohner16 2013-12-21 18    16"	"Ulmus.laevis"	2014	55
"zohner16 2014-02-10 18    16"	"Ulmus.laevis"	2014	87
"zohner16 2014-03-21 18    16"	"Ulmus.laevis"	2014	104
"zohner16 2013-12-21 18    16"	"Viburnum.betulifolium"	2014	27
"zohner16 2014-02-10 18    16"	"Viburnum.betulifolium"	2014	71
"zohner16 2014-03-21 18    16"	"Viburnum.betulifolium"	NA	NA
"zohner16 2013-12-21 18    16"	"Viburnum.buddleifolium"	2014	72
"zohner16 2014-02-10 18    16"	"Viburnum.buddleifolium"	2014	70
"zohner16 2014-03-21 18    16"	"Viburnum.buddleifolium"	NA	NA
"zohner16 2013-12-21 18    16"	"Viburnum.carlesii"	2014	12
"zohner16 2014-02-10 18    16"	"Viburnum.carlesii"	2014	60
"zohner16 2014-03-21 18    16"	"Viburnum.carlesii"	NA	NA
"zohner16 2013-12-21 18    16"	"Viburnum.opulus"	2014	31
"zohner16 2014-02-10 18    16"	"Viburnum.opulus"	2014	72
"zohner16 2014-02-10 18    16"	"Weigela.maximowiczii"	2014	65
"zohner16 2014-03-21 18    16"	"Weigela.maximowiczii"	2014	104
"zohner16 2013-12-21 18    16"	"Carpinus.monbeigiana"	2014	23
"zohner16 2014-02-10 18    16"	"Carpinus.monbeigiana"	2014	69
"zohner16 2014-03-21 18    16"	"Carpinus.monbeigiana"	2014	114
"zohner16 2014-03-21 18    16"	"Lonicera.caerulea"	NA	NA
